date,user_id,type,value
2018-11-11T00:04:28.900Z,16,sleep,2.12
2018-10-23T16:51:41.091Z,90,anticipatoryStress,0.904149055481
2018-12-20T22:33:20.149Z,75,sleep,0.861369609833
2019-01-30T14:30:52.230Z,75,mood,1.9723551273299997
2019-04-03T12:15:50.343Z,66,sleep,1.96
2019-05-17T12:10:28.330Z,17,mood,2.0
2019-05-03T14:05:58.151Z,46,anticipatoryStress,0.254426956177
2018-11-09T23:43:00.862Z,46,mood,4.0
2019-06-30T12:00:15.082Z,20,sleep,1.76169109344
2019-07-09T13:18:47.770Z,51,sleep,1.0
2018-11-21T13:45:47.226Z,42,sleep,2.56
2019-04-05T19:51:01.770Z,66,mood,1.0
2019-01-15T13:12:27.727Z,83,anticipatoryStress,3.8
2019-04-24T13:27:30.159Z,32,mood,1.72322034836
2018-10-16T20:40:10.644Z,20,sleep,0.16000009
2019-02-27T21:39:59.482Z,55,mood,3.92
2019-05-03T12:20:24.480Z,17,sleep,2.4
2018-10-16T12:33:53.316Z,44,sleep,1.28
2019-07-20T21:21:52.639Z,80,sleep,4.0
2018-12-12T22:51:26.291Z,23,sleep,3.96
2019-04-15T12:39:38.361Z,59,ruminationStress,2.0
2019-01-08T21:37:56.840Z,17,mood,2.0
2018-11-07T13:09:41.503Z,8,mood,2.30627775192
2018-11-07T20:10:10.488Z,86,sleep,2.33627557755
2019-06-15T16:14:02.890Z,81,mood,3.446164608
2018-12-20T14:35:07.664Z,17,mood,0.16000009
2019-02-26T15:28:00.769Z,39,mood,3.0
2019-07-12T14:18:41.236Z,66,mood,1.8082478046400001
2018-09-20T11:39:19.850Z,17,anticipatoryStress,3.0
2018-10-29T14:59:09.008Z,64,mood,3.76
2018-11-05T20:42:19.035Z,64,mood,2.0
2019-06-13T14:13:45.804Z,33,mood,3.24
2018-11-20T00:52:09.621Z,88,sleep,3.8424036502800005
2019-05-23T14:00:37.507Z,10,mood,1.76
2019-03-27T14:23:02.299Z,85,mood,0.499558925629
2019-06-30T20:03:53.175Z,4,sleep,3.76800656319
2019-05-28T15:08:41.974Z,52,mood,3.2
2018-11-14T01:58:26.224Z,54,sleep,2.08
2019-02-28T14:44:50.522Z,12,mood,3.8
2019-07-07T12:14:19.112Z,65,sleep,3.3600001000000006
2019-04-05T12:12:54.720Z,17,mood,2.6
2019-06-29T11:59:22.272Z,93,mood,3.0
2018-12-05T18:15:09.806Z,90,mood,2.0
2018-12-13T16:28:04.194Z,85,mood,1.96
2019-06-09T18:04:45.613Z,39,sleep,3.37846469879
2019-02-09T13:52:45.321Z,23,sleep,1.28
2019-06-27T17:13:12.626Z,54,mood,0.743036270142
2019-05-25T22:25:55.658Z,93,sleep,1.5999999
2018-09-26T02:22:56.977Z,48,anticipatoryStress,2.8400002
2019-05-04T14:26:12.744Z,31,mood,4.0
2019-06-23T01:02:51.104Z,34,sleep,4.0
2019-06-16T18:47:20.502Z,80,mood,4.0
2018-11-19T16:28:20.519Z,64,sleep,0.7032873630519999
2019-03-15T22:35:11.625Z,90,mood,1.0
2018-10-11T13:07:48.212Z,48,sleep,0.0
2019-01-20T13:15:51.953Z,4,sleep,1.24
2019-03-08T10:02:27.689Z,48,mood,1.90165400505
2018-11-07T13:46:18.309Z,10,mood,1.96
2018-11-14T02:53:20.306Z,23,sleep,2.2090854644799998
2018-11-04T23:21:58.189Z,90,sleep,2.3678276538799996
2019-03-29T12:56:49.889Z,16,sleep,2.2
2018-12-13T16:28:28.965Z,33,mood,1.8145220279700003
2018-11-14T13:46:11.447Z,17,mood,1.0
2018-12-12T22:51:05.801Z,83,sleep,2.0
2018-09-28T16:33:04.120Z,52,mood,3.7614376545
2019-07-12T14:44:52.633Z,1,sleep,2.90201759338
2019-03-16T23:00:32.143Z,54,mood,3.79257202148
2019-07-18T14:37:37.658Z,75,sleep,2.0
2019-05-24T13:33:57.815Z,83,mood,2.61675190926
2018-12-15T14:12:31.200Z,17,sleep,3.0
2018-12-12T03:53:32.419Z,10,sleep,3.81784844398
2018-09-06T02:33:07.698Z,60,anticipatoryStress,2.44
2019-06-27T22:13:13.811Z,62,mood,2.0
2018-10-30T12:21:59.645Z,10,sleep,3.0
2018-12-11T16:25:13.862Z,54,mood,4.0
2019-05-03T12:09:50.899Z,17,sleep,1.8800001
2018-10-16T12:36:55.720Z,55,mood,2.90661096573
2019-06-11T18:05:47.427Z,95,sleep,3.96
2019-04-23T11:43:11.606Z,86,mood,2.3200002
2019-03-06T18:01:51.041Z,10,mood,3.8
2019-06-19T11:11:23.337Z,33,sleep,3.55288720131
2019-01-28T03:32:32.663Z,60,mood,3.0
2019-02-11T12:08:44.024Z,84,mood,4.0
2019-06-19T20:10:30.766Z,52,mood,3.48
2019-04-08T10:50:07.689Z,34,mood,0.8399999
2018-12-22T13:04:54.104Z,80,mood,3.6
2019-06-04T16:32:21.495Z,52,anticipatoryStress,4.0
2018-11-29T03:27:35.592Z,34,anticipatoryStress,3.9984574317900003
2019-07-12T02:03:41.031Z,89,sleep,3.0
2018-10-13T04:19:52.688Z,66,mood,1.8228693008400003
2019-07-10T12:31:23.974Z,10,mood,2.04
2018-12-08T23:19:19.272Z,63,mood,2.24
2019-01-15T15:46:41.499Z,33,mood,0.260941505432
2019-06-26T14:22:46.862Z,98,anticipatoryStress,0.0
2019-05-11T13:52:14.516Z,17,mood,3.0
2018-12-02T02:11:07.261Z,52,mood,2.1250371933000003
2018-11-01T14:43:33.096Z,75,sleep,1.0
2019-06-29T17:52:52.396Z,17,mood,3.28
2018-11-28T13:25:36.181Z,95,mood,0.8399999
2019-06-22T17:01:49.107Z,80,sleep,2.2
2018-12-12T03:53:58.816Z,75,sleep,2.12897157669
2018-11-12T15:29:51.164Z,52,anticipatoryStress,0.79999995
2019-06-21T15:38:13.914Z,92,sleep,2.92
2019-07-10T12:09:32.198Z,33,sleep,3.8905816078199993
2019-05-28T13:40:44.454Z,52,sleep,2.0
2019-03-01T18:58:27.142Z,9,sleep,4.0
2018-09-15T19:33:32.130Z,10,mood,0.0
2018-12-07T18:40:15.905Z,56,mood,2.4
2019-06-23T01:02:51.087Z,18,sleep,1.52548098564
2019-03-08T17:31:31.477Z,45,mood,1.9633400440200002
2019-02-16T00:57:32.598Z,66,mood,3.4
2018-12-11T14:00:03.768Z,98,sleep,1.9961955547299999
2018-10-30T04:22:40.003Z,34,sleep,2.32482624054
2019-06-29T14:13:45.701Z,6,sleep,1.5639939308200002
2019-02-24T13:03:12.858Z,17,mood,3.6
2019-06-02T19:37:16.558Z,24,sleep,3.7363648414599995
2018-10-16T13:02:33.858Z,14,mood,1.8399999
2019-01-02T21:49:57.012Z,54,mood,2.8
2019-03-18T14:04:42.081Z,71,sleep,2.3600001
2018-09-30T20:43:05.191Z,10,sleep,0.8399999
2019-07-10T17:24:28.151Z,50,ruminationStress,2.24
2019-01-19T02:03:31.440Z,83,mood,4.0
2019-02-22T13:31:09.188Z,52,mood,0.0
2018-11-29T14:02:30.126Z,32,ruminationStress,4.0
2018-09-19T13:02:32.951Z,33,mood,3.2
2018-12-31T13:43:26.358Z,57,sleep,1.0
2019-01-24T02:06:38.129Z,80,mood,2.76
2018-12-07T15:29:55.455Z,40,sleep,2.88
2018-11-12T18:54:21.644Z,96,mood,3.6399998999999994
2019-06-27T16:11:13.453Z,33,mood,2.96
2018-09-27T22:58:54.245Z,33,sleep,3.6327521801
2018-11-18T02:31:00.691Z,19,sleep,1.52
2019-07-19T20:30:42.435Z,10,sleep,3.9798400402099996
2018-11-18T02:31:00.691Z,8,sleep,1.9200001
2019-03-17T13:10:43.794Z,52,mood,2.72
2019-03-25T21:52:35.887Z,72,sleep,3.5171570777900003
2018-11-10T14:08:39.221Z,66,ruminationStress,3.16
2018-11-12T13:57:34.435Z,17,sleep,3.4
2018-10-19T12:36:41.112Z,75,sleep,3.38389158249
2019-05-06T12:34:07.837Z,32,sleep,3.1263318061799996
2018-11-03T13:07:30.486Z,39,mood,2.76
2018-11-07T13:45:50.815Z,66,sleep,3.96
2018-11-09T15:56:11.797Z,33,mood,4.0
2019-06-19T22:03:53.887Z,95,mood,0.376243829727
2018-11-28T13:05:53.838Z,84,mood,3.92
2019-07-05T13:53:41.331Z,85,mood,2.5071516037
2019-06-10T18:43:04.805Z,23,mood,1.3199999
2019-05-01T12:09:18.831Z,75,anticipatoryStress,2.0
2018-11-30T13:36:15.179Z,75,mood,0.76385140419
2019-07-19T12:37:00.382Z,33,sleep,2.4
2018-11-19T16:28:07.853Z,55,mood,4.0
2019-04-22T12:50:22.165Z,62,sleep,2.63930583
2019-01-29T10:13:24.754Z,52,anticipatoryStress,2.9860377311699997
2019-01-14T13:02:01.133Z,54,sleep,3.4
2018-12-06T02:20:25.786Z,59,sleep,0.48000002
2018-11-20T20:06:33.998Z,10,mood,2.8400002
2019-02-23T13:54:31.809Z,33,mood,3.96
2018-09-15T03:42:29.718Z,64,sleep,3.08
2019-04-21T12:29:24.824Z,82,sleep,1.3608751297
2018-10-12T11:33:44.956Z,83,mood,2.67842054367
2019-07-18T12:13:34.125Z,66,sleep,2.10400152206
2019-07-03T22:15:03.690Z,26,ruminationStress,2.52
2018-12-25T22:19:03.294Z,15,anticipatoryStress,4.0
2018-11-25T21:23:04.005Z,20,mood,3.28
2019-07-22T12:55:41.182Z,78,sleep,0.5788674354550001
2018-10-31T12:01:03.225Z,90,mood,2.28
2019-02-12T13:20:43.211Z,6,mood,2.56
2019-05-11T17:43:37.461Z,57,sleep,3.0721406936599998
2019-03-31T12:08:22.003Z,34,mood,2.53511095047
2019-03-15T12:07:02.532Z,33,sleep,2.92
2019-01-01T14:03:42.171Z,78,sleep,3.46614956856
2019-06-26T13:23:52.058Z,23,sleep,1.5639939308200002
2019-01-09T00:37:22.705Z,33,sleep,1.44
2019-07-11T13:58:52.706Z,59,sleep,2.72
2019-06-29T11:59:22.272Z,59,sleep,0.0
2019-01-12T03:03:24.557Z,57,sleep,1.5999999
2019-05-23T13:49:38.563Z,52,mood,3.0
2019-01-24T02:30:18.064Z,34,sleep,3.7091772556300002
2019-06-27T13:28:31.731Z,33,sleep,0.790905237198
2019-05-03T03:03:55.985Z,66,sleep,2.99924087524
2019-01-05T14:16:18.417Z,79,sleep,3.88
2019-01-21T13:02:03.595Z,43,ruminationStress,1.76
2019-06-11T11:28:03.019Z,17,sleep,2.30152249336
2019-01-02T02:19:56.745Z,85,mood,2.29322767258
2018-10-29T13:06:12.033Z,60,sleep,3.12
2019-07-05T06:09:53.942Z,68,mood,1.5999999
2019-01-08T21:37:56.835Z,59,sleep,0.03999996
2018-10-29T15:13:02.009Z,73,mood,3.76
2019-03-14T12:00:04.993Z,33,mood,3.84
2019-07-17T20:11:23.807Z,90,mood,2.35652256012
2019-03-29T12:39:30.886Z,97,mood,1.54589033127
2019-07-15T14:39:39.124Z,52,sleep,0.8280556201929999
2019-01-05T04:13:14.949Z,59,sleep,1.7207415103900001
2019-06-22T12:53:43.460Z,85,sleep,1.94750666618
2019-06-23T13:33:11.109Z,42,mood,4.0
2019-07-21T22:50:46.269Z,10,ruminationStress,3.0
2018-11-16T17:12:41.379Z,45,sleep,0.31999993
2019-04-19T13:24:28.234Z,11,mood,0.29683804512
2018-11-18T15:40:41.379Z,19,sleep,3.28
2019-06-06T20:51:17.880Z,17,sleep,3.0
2019-07-03T14:27:07.783Z,39,sleep,2.72
2019-04-12T12:17:33.626Z,90,mood,0.03999996
2019-02-13T00:01:51.459Z,17,sleep,4.0
2019-04-05T15:27:59.632Z,60,mood,0.31999993
2019-03-11T16:43:12.066Z,19,anticipatoryStress,4.0
2018-12-04T12:39:47.877Z,61,mood,4.0
2019-04-16T12:33:39.685Z,17,mood,3.64489579201
2019-06-10T14:53:26.789Z,52,sleep,1.6800001
2018-11-19T06:20:41.962Z,65,mood,0.0
2019-01-03T13:19:47.565Z,7,sleep,1.0
2018-10-29T13:09:37.958Z,83,sleep,1.0509285926799998
2019-07-09T13:35:43.738Z,33,mood,2.0
2019-02-28T13:05:06.492Z,39,mood,3.76
2019-01-11T19:24:05.970Z,68,ruminationStress,0.0
2019-01-08T21:37:56.840Z,55,mood,2.44
2019-06-13T16:06:58.222Z,54,mood,2.35935640335
2019-02-11T13:34:40.591Z,26,mood,3.2
2019-04-30T12:51:09.416Z,94,mood,4.0
2019-03-29T16:06:49.802Z,46,sleep,3.3048534393299995
2018-12-01T23:20:00.979Z,17,mood,2.0
2019-04-19T13:05:30.656Z,52,sleep,3.61074376106
2019-01-27T22:01:23.334Z,78,mood,1.48
2019-06-19T14:35:48.419Z,17,mood,3.0
2019-06-08T17:37:38.892Z,17,sleep,0.945004463196
2019-07-09T16:24:35.948Z,17,mood,3.16
2019-07-13T17:04:18.317Z,59,ruminationStress,0.933867692947
2019-04-01T13:08:27.548Z,5,mood,1.23383808136
2019-06-26T12:09:48.925Z,97,mood,0.0
2019-06-16T13:55:56.810Z,39,sleep,2.0
2019-07-11T12:55:06.809Z,2,sleep,1.8399999
2018-12-19T03:30:48.086Z,45,sleep,1.72
2019-02-10T13:23:43.140Z,52,mood,2.6799998
2019-03-28T14:07:06.646Z,60,mood,2.24
2019-06-30T13:13:41.228Z,33,mood,1.8
2018-11-08T04:54:24.103Z,32,mood,2.97059845924
2019-07-23T17:03:57.498Z,64,sleep,1.3841664791100001
2018-11-13T13:45:53.049Z,52,sleep,2.3079559803
2018-12-07T18:42:25.115Z,9,mood,0.0
2018-11-02T13:52:03.155Z,68,mood,0.0
2019-03-15T12:16:47.638Z,33,sleep,3.76
2019-04-30T14:15:00.118Z,52,sleep,1.6800001
2019-01-22T01:42:51.855Z,74,mood,2.0
2019-05-22T14:49:12.232Z,53,sleep,0.44000006
2019-02-22T13:58:52.675Z,17,sleep,1.6400001
2019-01-15T17:31:37.067Z,52,sleep,1.0
2019-07-11T15:57:16.598Z,46,sleep,4.0
2018-11-06T14:47:54.145Z,46,mood,1.5918114185299999
2019-06-15T00:51:17.428Z,34,anticipatoryStress,4.0
2019-01-23T14:55:07.948Z,54,mood,3.05310916901
2019-03-19T22:21:49.996Z,93,mood,0.260941505432
2019-06-24T16:45:39.162Z,56,sleep,3.44
2018-09-19T17:10:15.426Z,90,sleep,0.0
2018-10-25T14:33:28.756Z,17,mood,4.0
2018-10-12T18:06:50.211Z,60,mood,3.0
2019-07-23T04:00:36.802Z,17,sleep,0.07999992
2019-04-05T12:20:56.439Z,68,mood,3.19322299957
2018-11-25T23:28:33.386Z,10,sleep,3.3600001000000006
2019-01-12T17:47:56.307Z,83,mood,3.59970569611
2018-11-19T14:40:24.562Z,52,mood,1.0
2019-06-30T12:09:40.862Z,20,sleep,1.0
2018-12-31T13:07:45.717Z,14,sleep,2.3600001
2019-07-21T22:50:46.269Z,9,sleep,3.16
2019-07-21T21:53:42.387Z,33,mood,1.68102574348
2019-02-23T19:01:58.716Z,17,ruminationStress,3.52
2018-10-07T13:40:25.901Z,44,sleep,4.0
2019-03-12T12:15:01.820Z,90,sleep,2.48
2018-09-21T16:07:06.845Z,66,sleep,2.0
2019-06-22T17:01:49.125Z,69,sleep,2.0
2018-12-18T15:02:58.220Z,39,mood,1.9683165550200001
2018-10-26T12:01:14.365Z,66,sleep,3.7073254585300006
2018-11-07T13:46:18.309Z,17,sleep,3.04
2019-02-04T00:07:28.547Z,66,sleep,3.44
2018-11-06T01:51:01.856Z,17,mood,1.33835124969
2019-03-29T20:00:46.549Z,46,mood,4.0
2018-11-13T13:46:18.146Z,71,mood,1.9454138279
2019-04-17T04:55:03.139Z,20,sleep,1.07269978523
2019-02-08T13:43:31.514Z,65,mood,0.31999993
2018-09-25T13:51:18.238Z,17,sleep,3.52
2019-04-16T01:35:09.232Z,52,sleep,2.2
2019-04-10T17:21:31.291Z,22,mood,1.0
2019-02-03T18:53:05.180Z,91,mood,1.52
2019-04-19T15:56:59.790Z,68,sleep,2.0
2019-05-20T13:13:59.032Z,17,sleep,3.66931033134
2019-05-19T22:41:02.690Z,23,mood,0.0
2018-10-29T13:06:12.043Z,17,sleep,4.0
2018-12-08T02:48:40.804Z,14,mood,4.0
2019-05-06T23:37:46.371Z,14,mood,0.541019678116
2018-12-21T04:37:01.871Z,71,anticipatoryStress,1.6400001
2019-03-07T13:06:18.159Z,38,mood,4.0
2018-11-16T15:53:44.278Z,33,sleep,3.76
2019-07-13T12:29:41.346Z,17,sleep,1.97981500626
2019-01-22T04:26:35.767Z,58,mood,4.0
2019-05-10T20:59:40.442Z,23,sleep,2.96
2019-07-01T20:32:15.739Z,10,anticipatoryStress,0.0
2018-11-25T14:34:16.507Z,80,mood,4.0
2019-05-30T22:52:20.983Z,20,sleep,2.6
2019-01-09T00:37:22.705Z,52,sleep,1.89944195747
2019-04-19T17:24:58.348Z,17,anticipatoryStress,1.6800001
2019-07-13T20:17:31.871Z,17,mood,2.8400002
2018-12-12T03:53:32.424Z,83,mood,2.37607908249
2019-01-09T05:44:59.244Z,83,mood,3.8012311458599997
2019-01-14T13:01:49.593Z,22,sleep,1.52878141403
2019-02-11T17:45:11.883Z,33,sleep,2.96
2019-02-13T14:50:12.309Z,33,mood,2.75020647049
2018-12-06T15:36:10.589Z,39,mood,1.0799999
2018-11-09T17:55:50.717Z,8,mood,2.2561879158
2019-06-27T19:16:40.943Z,91,sleep,3.0
2019-04-19T13:25:18.664Z,97,mood,0.427271842957
2019-07-22T17:25:19.183Z,85,mood,0.0
2019-05-21T13:00:41.075Z,19,mood,3.0
2019-05-20T11:14:55.296Z,90,sleep,3.04
2018-10-10T11:58:02.979Z,34,sleep,3.02736902237
2019-06-22T21:20:23.724Z,23,sleep,3.6
2019-02-26T14:06:55.129Z,12,sleep,3.72
2019-04-05T16:22:45.674Z,14,mood,1.66095924377
2019-06-12T14:02:18.128Z,4,sleep,3.0
2019-05-09T13:29:59.713Z,84,mood,3.3600001000000006
2018-10-02T12:41:37.355Z,59,sleep,3.87056446075
2018-11-16T15:55:35.608Z,60,sleep,3.9661941528300004
2019-07-11T15:57:16.598Z,4,sleep,4.0
2019-06-18T14:38:50.157Z,52,mood,1.0
2018-09-29T17:09:36.144Z,39,sleep,4.0
2018-11-03T12:53:07.213Z,51,sleep,2.1599998
2018-11-05T13:24:25.683Z,60,mood,3.68
2019-03-14T09:30:52.794Z,90,mood,2.0
2019-01-08T13:49:28.789Z,10,sleep,1.0
2019-06-07T17:58:48.167Z,51,sleep,3.1384291648900002
2018-11-25T23:28:33.394Z,80,sleep,2.0
2019-05-11T17:43:37.461Z,82,anticipatoryStress,3.8
2018-12-25T17:22:28.475Z,59,sleep,3.61561799049
2018-09-18T21:47:16.978Z,21,sleep,3.90580654144
2019-05-05T18:42:01.955Z,32,sleep,0.03999996
2018-11-12T16:01:31.428Z,75,mood,3.44
2019-07-14T03:19:50.870Z,76,sleep,3.96
2019-06-17T12:52:34.639Z,68,sleep,2.3200002
2019-01-12T17:47:56.300Z,51,sleep,1.52
2018-10-06T13:42:32.980Z,78,mood,2.34709310532
2018-12-23T04:55:25.301Z,38,ruminationStress,4.0
2018-11-07T13:09:41.509Z,40,mood,4.0
2019-03-20T14:35:29.002Z,33,sleep,1.0
2019-01-22T17:24:33.126Z,59,mood,0.47115445136999995
2019-01-02T20:45:22.144Z,10,sleep,4.0
2019-03-07T14:51:53.789Z,90,sleep,1.9200001
2019-05-24T13:46:50.090Z,17,mood,1.97981500626
2019-01-15T13:13:40.680Z,48,sleep,2.4760737419099996
2018-11-30T16:14:47.159Z,54,mood,2.88
2019-04-01T16:37:57.168Z,68,sleep,2.08
2018-12-25T17:35:34.337Z,60,sleep,3.0
2019-04-22T17:53:40.752Z,65,mood,4.0
2019-03-20T14:18:29.460Z,14,mood,2.04
2018-10-13T13:46:26.508Z,52,mood,3.3113918304400003
2018-10-19T12:36:41.112Z,80,sleep,1.5999999
2018-10-31T17:26:36.613Z,84,sleep,1.0
2018-11-09T02:44:27.772Z,94,mood,2.0
2019-04-06T22:00:47.546Z,34,mood,4.0
2018-09-07T17:41:56.676Z,97,sleep,3.3939116001099996
2018-09-25T16:35:21.970Z,32,sleep,0.24000001
2019-02-01T11:29:52.485Z,52,mood,0.40000009999999997
2018-09-25T02:39:20.817Z,45,sleep,0.29683804512
2019-01-22T13:12:46.930Z,82,sleep,1.0
2018-10-02T12:41:37.346Z,48,mood,3.7839195728300004
2018-10-20T00:22:55.802Z,33,anticipatoryStress,0.0
2018-12-01T23:19:50.642Z,10,mood,2.40741062164
2019-01-13T21:59:40.443Z,46,mood,1.5001077652
2019-07-09T13:18:35.795Z,80,mood,1.0
2018-12-27T18:14:40.439Z,64,mood,1.44
2018-10-31T14:45:21.813Z,96,sleep,1.96
2018-10-01T18:51:13.922Z,17,sleep,1.73110699654
2019-07-19T14:50:05.888Z,52,sleep,3.17733883858
2018-10-11T15:29:37.221Z,80,sleep,2.5977051258099997
2019-04-24T13:34:22.130Z,10,mood,3.7705035209699993
2018-12-18T14:10:28.541Z,51,sleep,3.0
2019-04-29T16:57:48.455Z,83,mood,3.91304564476
2018-10-12T17:02:25.918Z,90,mood,1.3971309661899998
2018-11-24T01:33:49.759Z,90,sleep,3.16159272194
2019-04-10T14:10:18.319Z,37,sleep,2.08
2018-10-29T14:57:36.118Z,33,sleep,3.0
2019-01-10T19:25:20.506Z,34,anticipatoryStress,4.0
2019-07-19T00:16:29.129Z,52,sleep,2.67981100082
2018-11-05T20:42:19.035Z,45,ruminationStress,3.56
2018-11-26T15:45:23.248Z,14,sleep,0.129926681519
2019-01-02T19:27:38.556Z,50,sleep,2.0
2018-11-05T21:14:59.025Z,66,mood,2.6799998
2018-11-04T13:54:11.029Z,75,ruminationStress,1.52
2018-09-20T03:16:11.814Z,23,sleep,1.6400001
2019-01-03T13:19:47.565Z,52,sleep,3.8
2018-09-30T13:49:54.931Z,97,mood,2.6799998
2019-01-15T13:12:27.727Z,52,mood,3.84
2019-01-22T04:25:59.504Z,80,mood,2.48
2019-06-27T13:28:31.749Z,78,sleep,1.3599999
2019-01-02T20:45:22.155Z,64,mood,0.0
2019-07-06T21:42:38.055Z,39,mood,2.88342618942
2018-11-08T01:45:30.034Z,33,mood,0.9200001
2019-02-03T18:52:40.776Z,39,sleep,2.0
2018-11-01T15:52:05.724Z,33,sleep,3.5801858901999997
2019-04-10T13:17:47.321Z,17,mood,1.8541026115400001
2019-07-18T18:46:52.226Z,63,sleep,3.88
2018-11-03T00:58:00.833Z,68,mood,1.76
2019-02-05T16:26:08.761Z,74,sleep,4.0
2019-01-27T20:14:25.729Z,69,mood,3.0
2018-09-24T02:11:04.859Z,66,sleep,2.92
2018-09-18T23:16:55.531Z,20,mood,4.0
2018-09-25T16:35:21.978Z,26,sleep,2.0
2019-07-12T14:18:41.260Z,10,sleep,0.96000004
2019-01-11T13:07:12.270Z,49,mood,2.92
2018-11-02T12:54:36.528Z,59,sleep,2.0
2019-03-16T23:00:32.143Z,69,mood,3.01267147064
2018-11-28T03:54:55.878Z,97,mood,4.0
2019-01-22T13:12:46.950Z,68,mood,4.0
2019-07-24T14:03:53.698Z,19,sleep,4.0
2018-11-05T14:05:38.438Z,90,sleep,2.11760473251
2019-04-12T15:51:57.666Z,75,sleep,3.68
2019-06-29T13:01:36.315Z,60,mood,0.847713947296
2019-07-09T12:35:21.865Z,82,mood,1.56
2018-10-20T15:26:12.438Z,66,sleep,3.0
2018-12-04T07:33:29.638Z,82,sleep,1.8222126960799998
2019-03-30T18:42:11.454Z,46,sleep,1.5999999
2019-06-13T12:10:39.274Z,17,sleep,3.96
2018-12-07T18:44:26.043Z,98,sleep,2.0
2019-06-25T12:19:19.762Z,59,sleep,4.0
2019-05-24T17:32:26.595Z,66,mood,2.3285036087
2018-10-29T19:10:19.322Z,68,sleep,2.4
2019-05-09T11:12:13.247Z,54,sleep,3.9758801460300006
2018-11-20T14:15:07.444Z,42,sleep,3.5124933719599998
2018-10-24T12:27:59.617Z,52,mood,1.3199999
2019-05-14T21:34:31.958Z,75,sleep,4.0
2018-12-02T14:35:07.122Z,66,mood,1.1600001
2019-05-01T12:09:18.831Z,34,mood,3.4
2018-10-15T13:00:53.066Z,34,mood,0.9226207733149999
2019-04-19T04:29:30.379Z,90,sleep,1.9200001
2019-06-19T14:35:48.419Z,59,sleep,3.2
2019-07-13T14:22:31.169Z,57,sleep,3.48
2019-01-09T21:04:49.383Z,44,sleep,2.9416275024400003
2019-07-21T16:05:41.237Z,31,anticipatoryStress,1.0
2019-01-15T13:13:40.680Z,17,mood,1.03156471252
2019-01-22T13:12:46.930Z,17,mood,3.68
2019-07-03T13:28:13.341Z,90,mood,2.6953463554400003
2018-10-15T21:43:58.498Z,52,mood,3.0
2019-04-23T12:44:34.124Z,46,sleep,2.0
2019-02-12T18:38:33.888Z,19,mood,2.0
2018-11-02T14:57:08.196Z,10,mood,4.0
2019-07-23T15:27:38.058Z,39,sleep,3.68
2018-12-26T02:42:13.117Z,49,mood,2.3200002
2019-03-27T13:33:13.993Z,10,mood,2.8382434845
2019-03-24T16:15:15.412Z,52,mood,3.88
2018-11-22T16:38:49.983Z,44,mood,4.0
2018-10-08T13:01:06.403Z,66,mood,0.0
2019-05-22T16:23:36.082Z,86,mood,2.0
2019-07-21T22:50:46.269Z,80,ruminationStress,2.2
2018-12-28T15:56:22.578Z,17,sleep,2.6399999
2018-12-08T23:19:19.277Z,82,mood,3.92
2019-06-10T23:48:29.110Z,95,sleep,1.3598058223700003
2019-06-25T12:29:10.402Z,52,anticipatoryStress,2.8400002
2019-06-15T22:19:16.449Z,17,sleep,4.0
2018-11-30T15:26:36.988Z,56,sleep,2.0
2019-01-28T10:29:46.598Z,60,sleep,3.0
2019-06-18T15:55:23.292Z,80,mood,3.48
2018-09-30T01:30:12.167Z,60,sleep,2.76
2018-11-13T16:29:38.409Z,17,sleep,2.29063653946
2019-05-16T21:57:06.798Z,78,sleep,1.57846450806
2019-06-14T19:50:25.544Z,7,mood,3.6327521801
2018-10-17T17:14:18.094Z,17,mood,3.96
2019-01-07T23:21:50.569Z,39,ruminationStress,1.52
2019-01-29T17:10:16.742Z,52,mood,1.6800001
2018-10-27T14:16:54.257Z,66,mood,3.96
2018-11-20T15:02:26.773Z,69,anticipatoryStress,0.875669002533
2019-01-24T02:13:48.739Z,17,sleep,4.0
2018-11-10T13:03:28.217Z,98,anticipatoryStress,0.79999995
2019-03-15T12:07:02.547Z,52,sleep,3.96
2019-01-23T17:06:21.107Z,70,sleep,2.9074945449799996
2018-11-05T13:36:07.486Z,66,mood,3.56
2018-09-26T20:07:23.989Z,34,sleep,3.96
2018-12-18T13:44:57.865Z,4,mood,2.0
2018-12-17T14:19:12.609Z,33,mood,1.0
2018-11-02T21:07:31.827Z,72,sleep,3.59600329399
2018-10-06T12:00:48.964Z,52,sleep,3.92
2019-03-28T12:12:54.395Z,17,sleep,2.3200002
2018-12-04T13:16:49.489Z,46,sleep,3.96
2018-10-08T23:20:34.487Z,13,sleep,1.8097150325799998
2019-06-10T12:04:09.996Z,84,mood,1.66698694229
2019-03-27T14:12:49.973Z,37,sleep,3.2
2018-10-16T01:18:11.246Z,83,ruminationStress,1.5999999
2019-07-03T14:32:29.004Z,64,mood,3.96
2018-10-09T16:31:14.217Z,60,sleep,1.0
2019-05-15T16:03:32.899Z,45,ruminationStress,2.6799998
2019-02-13T00:01:51.452Z,43,mood,0.03999996
2019-07-19T12:21:28.796Z,3,sleep,1.5613813400299998
2019-06-29T11:27:14.858Z,15,sleep,2.08426952362
2018-10-30T12:23:01.465Z,87,sleep,2.1599998
2019-02-23T13:54:31.809Z,98,sleep,0.03999996
2019-02-01T00:44:30.766Z,52,mood,1.14087605476
2018-10-08T13:01:06.403Z,30,mood,1.56
2019-01-31T15:07:19.246Z,10,mood,2.196434021
